2023-08-14 14:07:06,148 INFO    Thread-12 :1736 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/book_detection_app/src/wandb/run-20230814_140608-ol968ktx/files/output.log
2023-08-14 14:07:08,842 DEBUG   HandlerThread:1736 [handler.py:handle_request():144] handle_request: status_report
2023-08-14 14:07:09,334 DEBUG   SystemMonitor:1736 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-08-14 14:07:09,337 DEBUG   SenderThread:1736 [sender.py:send():379] send: stats
2023-08-14 14:07:09,407 DEBUG   HandlerThread:1736 [handler.py:handle_request():144] handle_request: stop_status
2023-08-14 14:07:09,408 DEBUG   SenderThread:1736 [sender.py:send_request():406] send_request: stop_status
2023-08-14 14:07:14,046 DEBUG   HandlerThread:1736 [handler.py:handle_request():144] handle_request: status_report
2023-08-14 14:07:14,153 INFO    Thread-12 :1736 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/book_detection_app/src/wandb/run-20230814_140608-ol968ktx/files/output.log
2023-08-14 14:07:20,010 DEBUG   HandlerThread:1736 [handler.py:handle_request():144] handle_request: status_report
2023-08-14 14:07:22,158 INFO    Thread-12 :1736 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/book_detection_app/src/wandb/run-20230814_140608-ol968ktx/files/output.log
2023-08-14 14:07:24,407 DEBUG   HandlerThread:1736 [handler.py:handle_request():144] handle_request: stop_status
2023-08-14 14:07:24,408 DEBUG   SenderThread:1736 [sender.py:send_request():406] send_request: stop_status
2023-08-14 14:07:25,703 DEBUG   HandlerThread:1736 [handler.py:handle_request():144] handle_request: status_report
2023-08-14 14:07:31,688 DEBUG   HandlerThread:1736 [handler.py:handle_request():144] handle_request: status_report
2023-08-14 14:07:32,164 INFO    Thread-12 :1736 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/book_detection_app/src/wandb/run-20230814_140608-ol968ktx/files/output.log
2023-08-14 14:07:36,690 DEBUG   HandlerThread:1736 [handler.py:handle_request():144] handle_request: status_report
2023-08-14 14:07:39,339 DEBUG   SenderThread:1736 [sender.py:send():379] send: stats
2023-08-14 14:07:39,407 DEBUG   HandlerThread:1736 [handler.py:handle_request():144] handle_request: stop_status
2023-08-14 14:07:39,408 DEBUG   SenderThread:1736 [sender.py:send_request():406] send_request: stop_status
2023-08-14 14:07:42,664 DEBUG   HandlerThread:1736 [handler.py:handle_request():144] handle_request: status_report
2023-08-14 14:07:46,173 INFO    Thread-12 :1736 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/book_detection_app/src/wandb/run-20230814_140608-ol968ktx/files/output.log
2023-08-14 14:07:48,388 DEBUG   HandlerThread:1736 [handler.py:handle_request():144] handle_request: status_report
2023-08-14 14:07:53,389 DEBUG   HandlerThread:1736 [handler.py:handle_request():144] handle_request: status_report
2023-08-14 14:07:54,407 DEBUG   HandlerThread:1736 [handler.py:handle_request():144] handle_request: stop_status
2023-08-14 14:07:54,408 DEBUG   SenderThread:1736 [sender.py:send_request():406] send_request: stop_status
2023-08-14 14:07:58,180 INFO    Thread-12 :1736 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/book_detection_app/src/wandb/run-20230814_140608-ol968ktx/files/output.log
2023-08-14 14:07:59,230 DEBUG   HandlerThread:1736 [handler.py:handle_request():144] handle_request: status_report
2023-08-14 14:08:04,231 DEBUG   HandlerThread:1736 [handler.py:handle_request():144] handle_request: status_report
2023-08-14 14:08:08,186 INFO    Thread-12 :1736 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/book_detection_app/src/wandb/run-20230814_140608-ol968ktx/files/output.log
2023-08-14 14:08:09,341 DEBUG   SenderThread:1736 [sender.py:send():379] send: stats
2023-08-14 14:08:09,343 DEBUG   HandlerThread:1736 [handler.py:handle_request():144] handle_request: status_report
2023-08-14 14:08:09,408 DEBUG   HandlerThread:1736 [handler.py:handle_request():144] handle_request: stop_status
2023-08-14 14:08:09,409 DEBUG   SenderThread:1736 [sender.py:send_request():406] send_request: stop_status
2023-08-14 14:08:14,629 DEBUG   HandlerThread:1736 [handler.py:handle_request():144] handle_request: status_report
2023-08-14 14:08:16,191 INFO    Thread-12 :1736 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/book_detection_app/src/wandb/run-20230814_140608-ol968ktx/files/output.log
2023-08-14 14:08:19,630 DEBUG   HandlerThread:1736 [handler.py:handle_request():144] handle_request: status_report
2023-08-14 14:08:24,407 DEBUG   HandlerThread:1736 [handler.py:handle_request():144] handle_request: stop_status
2023-08-14 14:08:24,408 DEBUG   SenderThread:1736 [sender.py:send_request():406] send_request: stop_status
2023-08-14 14:08:24,692 DEBUG   HandlerThread:1736 [handler.py:handle_request():144] handle_request: status_report
2023-08-14 14:08:29,694 DEBUG   HandlerThread:1736 [handler.py:handle_request():144] handle_request: status_report
2023-08-14 14:08:34,202 INFO    Thread-12 :1736 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/book_detection_app/src/wandb/run-20230814_140608-ol968ktx/files/output.log
2023-08-14 14:08:35,091 DEBUG   HandlerThread:1736 [handler.py:handle_request():144] handle_request: status_report
2023-08-14 14:08:39,343 DEBUG   SenderThread:1736 [sender.py:send():379] send: stats
2023-08-14 14:08:39,408 DEBUG   HandlerThread:1736 [handler.py:handle_request():144] handle_request: stop_status
2023-08-14 14:08:39,408 DEBUG   SenderThread:1736 [sender.py:send_request():406] send_request: stop_status
2023-08-14 14:08:39,690 DEBUG   HandlerThread:1736 [handler.py:handle_request():144] handle_request: log_artifact
2023-08-14 14:08:39,691 DEBUG   SenderThread:1736 [sender.py:send_request():406] send_request: log_artifact
